,userNr,userId,file_name,N,S,V,Nprec,Nrec,Nfsc,Sprec,Srec,Sfsc,Vprec,Vrec,Vfsc,Err%,Noise%
142,1023,617509a66d4fb46d3b637744,1630737.083,822,0,5,1.0,0.9987834549878345,0.9993913572732805,0.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.1,40.991535671100365
143,1023,617509a66d4fb46d3b637744,1630737.148,814,0,11,0.9975308641975309,0.9926289926289926,0.9950738916256158,0.0,0.0,0.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0,60.60606060606061
144,1023,617509a66d4fb46d3b637744,1630737.151,732,0,4,0.9986282578875172,0.994535519125683,0.9965776865160849,0.0,0.0,0.0,0.6,0.75,0.6666666666666665,0.7,68.07065217391305
145,1023,617509a66d4fb46d3b637744,1630737.172,771,0,3,1.0,0.9987029831387808,0.9993510707332901,0.0,0.0,0.0,1.0,1.0,1.0,0.1,36.95090439276486
146,1023,617509a66d4fb46d3b637744,1630737.210,797,0,4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.75,0.8571428571428571,0.1,67.41573033707866
147,1023,617509a66d4fb46d3b637744,1630737.234,658,0,1,1.0,0.9984802431610942,0.9992395437262357,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.2,31.86646433990895
148,1023,617509a66d4fb46d3b637744,1630737.253,825,1,7,1.0,0.9878787878787879,0.9939024390243903,0.2,1.0,0.33333333333333337,0.5384615384615384,1.0,0.7000000000000001,1.2,70.70828331332532
149,1024,617509cd6d4fb47516637745,1630737.251,702,0,0,1.0,0.9700854700854701,0.9848156182212581,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.98290598290598
150,1024,617509cd6d4fb47516637745,1630737.261,597,3,0,0.9966555183946488,0.998324958123953,0.9974895397489539,0.0,0.0,0.0,0.0,0.0,0.0,0.7,57.833333333333336
151,1025,617ee9d16878b6710c6b47b1,1630737.162,810,0,0,1.0,0.9962962962962963,0.9981447124304267,0.0,0.0,0.0,0.0,0.0,0.0,0.4,71.35802469135803
152,1026,617eea056878b660e46b47b2,1630737.289,759,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.028985507246375
153,1027,617eea296878b60aff6b47b3,1630737.227,607,0,0,1.0,0.9802306425041186,0.9900166389351082,0.0,0.0,0.0,0.0,0.0,0.0,2.0,89.29159802306425
154,1028,617eea5a6878b6614c6b47b4,1630737.049,667,0,0,1.0,0.9910044977511244,0.9954819277108433,0.0,0.0,0.0,0.0,0.0,0.0,0.9,65.51724137931035
155,1028,617eea5a6878b6614c6b47b4,1630737.133,676,1,0,0.9985207100591716,0.9985207100591716,0.9985207100591716,0.0,0.0,0.0,0.0,0.0,0.0,0.3,41.802067946824224
156,1029,6190d4353cd1d2d85e303ce7,1630737.040,683,0,0,1.0,0.9985358711566618,0.9992673992673992,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.55636896046852
157,1029,6190d4353cd1d2d85e303ce7,1630737.137,717,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,31.894150417827298
158,1030,6190d45b3cd1d2e695303ce8,1630737.027,625,1,0,1.0,0.9888,0.9943684633950122,0.0,0.0,0.0,0.0,0.0,0.0,1.3,10.063897763578275
159,1030,6190d45b3cd1d2e695303ce8,1630737.042,562,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,97.3404255319149
160,1030,6190d45b3cd1d2e695303ce8,1630737.045,551,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,77.53623188405797
161,1030,6190d45b3cd1d2e695303ce8,1630737.079,580,2,0,0.9965457685664939,0.9948275862068966,0.9956859361518551,0.0,0.0,0.0,0.0,0.0,0.0,0.9,15.292096219931272
162,1030,6190d45b3cd1d2e695303ce8,1630737.090,644,1,0,0.9984076433121019,0.9736024844720497,0.9858490566037735,0.0,0.0,0.0,0.0,0.0,0.0,2.8,35.50387596899225
163,1030,6190d45b3cd1d2e695303ce8,1630737.120,538,1,0,1.0,0.9925650557620818,0.9962686567164178,1.0,1.0,1.0,0.0,0.0,0.0,0.7,77.36549165120594
164,1030,6190d45b3cd1d2e695303ce8,1630737.157,688,2,0,1.0,0.9767441860465116,0.988235294117647,0.058823529411764705,0.5,0.10526315789473684,0.0,0.0,0.0,2.5,65.5072463768116
165,1030,6190d45b3cd1d2e695303ce8,1630737.175,652,2,0,1.0,0.9202453987730062,0.9584664536741214,0.03773584905660377,1.0,0.07272727272727272,0.0,0.0,0.0,8.0,42.813455657492355
166,1030,6190d45b3cd1d2e695303ce8,1630737.242,572,2,0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.2,39.02439024390244
167,1030,6190d45b3cd1d2e695303ce8,1630737.257,577,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,94.80968858131487
168,1031,6190d4b23cd1d29db2303ce9,1630737.059,688,8,0,1.0,0.6729651162790697,0.8045178105994787,0.025974025974025976,0.75,0.0502092050209205,0.0,0.0,0.0,32.6,47.41379310344828
169,1031,6190d4b23cd1d29db2303ce9,1630737.076,563,10,2,0.9962756052141527,0.9502664298401421,0.9727272727272728,0.15151515151515152,0.5,0.23255813953488375,0.0,0.0,0.0,6.1,78.26086956521739
170,1031,6190d4b23cd1d29db2303ce9,1630737.082,531,16,0,1.0,0.9849340866290018,0.9924098671726755,0.6956521739130435,1.0,0.8205128205128205,0.0,0.0,0.0,1.5,63.80255941499085
171,1031,6190d4b23cd1d29db2303ce9,1630737.093,521,11,0,1.0,0.9769673704414588,0.9883495145631068,0.4782608695652174,1.0,0.6470588235294118,0.0,0.0,0.0,2.3,62.03007518796993
172,1031,6190d4b23cd1d29db2303ce9,1630737.152,521,13,0,1.0,0.9904030710172744,0.9951783992285439,0.7222222222222222,1.0,0.8387096774193548,0.0,0.0,0.0,0.9,53.18352059925093
173,1031,6190d4b23cd1d29db2303ce9,1630737.187,541,14,0,1.0,0.9944547134935305,0.9972196478220574,0.8235294117647058,1.0,0.9032258064516129,0.0,0.0,0.0,0.5,47.02702702702703
174,1031,6190d4b23cd1d29db2303ce9,1630737.225,493,13,0,1.0,1.0,1.0,1.0,0.9230769230769231,0.9600000000000001,0.0,0.0,0.0,0.2,53.359683794466406
175,1031,6190d4b23cd1d29db2303ce9,1630737.250,537,9,0,1.0,0.9757914338919925,0.9877474081055607,0.4090909090909091,1.0,0.5806451612903226,0.0,0.0,0.0,2.4,45.97069597069597
176,1031,6190d4b23cd1d29db2303ce9,1630737.265,530,10,0,0.9980952380952381,0.9886792452830189,0.9933649289099526,0.5714285714285714,0.8,0.6666666666666666,0.0,0.0,0.0,1.5,51.66666666666667
177,1031,6190d4b23cd1d29db2303ce9,1630737.271,548,15,0,1.0,0.9927007299270073,0.9963369963369962,0.7894736842105263,1.0,0.8823529411764706,0.0,0.0,0.0,0.7,54.35168738898757
178,1032,6190d4e63cd1d227c1303cea,1630737.002,555,1,0,0.9982014388489209,1.0,0.9990999099909991,0.0,0.0,0.0,0.0,0.0,0.0,0.2,58.63309352517986
179,1032,6190d4e63cd1d227c1303cea,1630737.012,595,2,0,0.9983164983164983,0.9966386554621849,0.9974768713204373,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.5,42.54606365159129
180,1032,6190d4e63cd1d227c1303cea,1630737.032,560,1,0,1.0,0.9946428571428572,0.9973142345568488,1.0,1.0,1.0,0.0,0.0,0.0,0.5,100.0
181,1032,6190d4e63cd1d227c1303cea,1630737.054,595,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,72.48322147651007
182,1032,6190d4e63cd1d227c1303cea,1630737.197,629,2,0,0.9984051036682615,0.9952305246422893,0.9968152866242037,0.0,0.0,0.0,0.0,0.0,0.0,0.8,60.855784469096676
183,1032,6190d4e63cd1d227c1303cea,1630737.208,593,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0
184,1032,6190d4e63cd1d227c1303cea,1630737.229,557,2,1,1.0,0.9892280071813285,0.9945848375451263,0.5,0.5,0.5,0.0,0.0,0.0,1.4,100.0
185,1032,6190d4e63cd1d227c1303cea,1630737.238,543,2,0,1.0,0.996316758747698,0.9981549815498155,1.0,1.0,1.0,0.0,0.0,0.0,0.4,100.0
186,1032,6190d4e63cd1d227c1303cea,1630737.259,541,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,97.7859778597786
187,1032,6190d4e63cd1d227c1303cea,1630737.285,641,3,0,0.9984375,0.9968798751950078,0.9976580796252927,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.6,74.22360248447205
188,1033,6190d53e3cd1d2ea3f303cec,1630737.190,508,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.346456692913386
189,1033,6190d53e3cd1d2ea3f303cec,1630737.191,502,6,0,0.9901380670611439,1.0,0.9950445986124876,1.0,0.16666666666666666,0.2857142857142857,0.0,0.0,0.0,1.0,49.40944881889764
190,1033,6190d53e3cd1d2ea3f303cec,1630737.213,464,47,0,0.9115913555992141,1.0,0.9537512846865365,1.0,0.0425531914893617,0.08163265306122448,0.0,0.0,0.0,8.8,35.0293542074364
191,1033,6190d53e3cd1d2ea3f303cec,1630737.258,602,1,0,0.9983108108108109,0.9817275747508306,0.9899497487437187,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.77114427860697
192,1033,6190d53e3cd1d2ea3f303cec,1630737.263,508,10,0,0.9806949806949807,1.0,0.9902534113060429,0.0,0.0,0.0,0.0,0.0,0.0,1.9,34.942084942084946
193,1033,6190d53e3cd1d2ea3f303cec,1630737.268,525,11,0,0.9794007490636704,0.9961904761904762,0.9877242681775259,0.0,0.0,0.0,0.0,0.0,0.0,2.4,33.76865671641791
194,1034,619b4b92b4813271534e3da8,1630737.023,593,0,27,0.9848484848484849,0.9865092748735245,0.9856781802864364,0.0,0.0,0.0,0.9473684210526315,0.6666666666666666,0.782608695652174,2.7,80.16129032258064
195,1034,619b4b92b4813271534e3da8,1630737.064,555,0,15,0.9800362976406534,0.972972972972973,0.976491862567812,0.0,0.0,0.0,0.0,0.0,0.0,5.3,69.47368421052632
196,1034,619b4b92b4813271534e3da8,1630737.085,608,0,14,0.9802631578947368,0.9802631578947368,0.9802631578947368,0.0,0.0,0.0,1.0,0.14285714285714285,0.25,3.9,75.88424437299035
197,1034,619b4b92b4813271534e3da8,1630737.097,588,1,14,0.9914821124361158,0.9897959183673469,0.9906382978723404,0.0,0.0,0.0,0.9,0.6428571428571429,0.75,2.0,31.674958540630183
198,1034,619b4b92b4813271534e3da8,1630737.101,548,0,21,0.9758812615955473,0.9598540145985401,0.9678012879484821,0.0,0.0,0.0,1.0,0.047619047619047616,0.0909090909090909,7.4,51.66959578207382
199,1034,619b4b92b4813271534e3da8,1630737.124,554,0,18,0.9815837937384899,0.9620938628158845,0.9717411121239744,0.0,0.0,0.0,0.0,0.0,0.0,6.8,36.01398601398601
200,1034,619b4b92b4813271534e3da8,1630737.204,589,0,15,1.0,0.9728353140916808,0.9862306368330465,0.0,0.0,0.0,1.0,0.26666666666666666,0.4210526315789474,4.5,65.72847682119205
201,1034,619b4b92b4813271534e3da8,1630737.221,618,0,17,0.993431855500821,0.9789644012944984,0.9861450692746536,0.0,0.0,0.0,1.0,0.47058823529411764,0.6399999999999999,3.5,74.64566929133858
202,1034,619b4b92b4813271534e3da8,1630737.252,593,0,16,1.0,0.9713322091062394,0.9854576561163387,0.0,0.0,0.0,1.0,0.3125,0.47619047619047616,4.6,55.33661740558292
203,1034,619b4b92b4813271534e3da8,1630737.269,599,0,15,0.9882943143812709,0.986644407345576,0.9874686716791979,0.0,0.0,0.0,1.0,0.5333333333333333,0.6956521739130436,2.4,70.03257328990227
204,1035,619b4bbbb481320f924e3da9,1630737.016,642,1,0,1.0,0.9968847352024922,0.9984399375975038,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.3,21.461897356143076
205,1035,619b4bbbb481320f924e3da9,1630737.039,638,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,36.15023474178404
206,1035,619b4bbbb481320f924e3da9,1630737.043,645,0,1,1.0,0.9953488372093023,0.9976689976689977,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,51.702786377708975
207,1035,619b4bbbb481320f924e3da9,1630737.067,622,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.536977491961415
208,1035,619b4bbbb481320f924e3da9,1630737.194,642,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.672897196261682
209,1035,619b4bbbb481320f924e3da9,1630737.270,647,0,2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,18.798151001540834
210,1035,619b4bbbb481320f924e3da9,1630737.286,634,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
211,1036,619b4beab481327f494e3daa,1630737.070,639,0,0,1.0,0.9702660406885759,0.9849086576648134,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.04381846635368
212,1036,619b4beab481327f494e3daa,1630737.132,668,4,0,0.9984802431610942,0.9835329341317365,0.9909502262443438,0.15384615384615385,0.5,0.23529411764705882,0.0,0.0,0.0,1.9,20.535714285714285
213,1036,619b4beab481327f494e3daa,1630737.188,696,2,0,0.9983792544570502,0.8850574712643678,0.9383092155369382,0.0,0.0,0.0,0.0,0.0,0.0,11.7,55.587392550143264
214,1037,619b4c0fb48132b9ef4e3dab,1630737.159,561,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,54.70692717584369
215,1037,619b4c0fb48132b9ef4e3dab,1630737.185,539,0,0,1.0,0.9981447124304267,0.999071494893222,0.0,0.0,0.0,0.0,0.0,0.0,0.2,52.69016697588126
216,1038,619b4c3eb48132c6194e3dac,1630737.121,710,2,0,1.0,0.780281690140845,0.8765822784810127,0.0,0.0,0.0,0.0,0.0,0.0,22.2,100.0
217,1038,619b4c3eb48132c6194e3dac,1630737.156,678,0,0,1.0,0.9837758112094396,0.9918215613382899,0.0,0.0,0.0,0.0,0.0,0.0,1.6,100.0
218,1038,619b4c3eb48132c6194e3dac,1630737.177,703,2,0,1.0,0.7880512091038406,0.8814638027048527,0.0,0.0,0.0,0.0,0.0,0.0,21.4,100.0
219,1039,619b4c63b4813294ad4e3dad,1630737.114,596,0,0,1.0,0.9983221476510067,0.9991603694374475,0.0,0.0,0.0,0.0,0.0,0.0,0.2,48.99328859060403
220,1040,61a885c55cd54749a3a4e96d,1630737.119,818,0,1,0.9987760097919217,0.9975550122249389,0.998165137614679,0.0,0.0,0.0,0.0,0.0,0.0,0.4,46.64224664224664
221,1040,61a885c55cd54749a3a4e96d,1630737.129,862,0,0,1.0,0.9965197215777262,0.9982568274259151,0.0,0.0,0.0,0.0,0.0,0.0,0.3,40.25522041763341
222,1041,61a885ec5cd54753a6a4e96e,1630737.164,510,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.43137254901961
223,1041,61a885ec5cd54753a6a4e96e,1630737.222,486,1,0,1.0,0.9917695473251029,0.9958677685950413,0.25,1.0,0.4,0.0,0.0,0.0,0.8,51.74537987679672
224,1042,61a886195cd5477be0a4e96f,1630737.037,654,0,13,1.0,0.9755351681957186,0.9876160990712075,0.0,0.0,0.0,1.0,0.9230769230769231,0.9600000000000001,2.5,52.92353823088456
225,1042,61a886195cd5477be0a4e96f,1630737.075,633,0,33,0.9630931458699473,0.8657187993680885,0.9118136439267888,0.0,0.0,0.0,0.7,0.21212121212121213,0.3255813953488372,16.7,57.507507507507505
226,1042,61a886195cd5477be0a4e96f,1630737.091,654,0,12,0.9873217115689382,0.9525993883792049,0.9696498054474709,0.0,0.0,0.0,0.0,0.0,0.0,6.5,84.68468468468468
227,1042,61a886195cd5477be0a4e96f,1630737.104,640,0,17,0.9903069466882067,0.9578125,0.9737887212073073,0.0,0.0,0.0,1.0,0.4117647058823529,0.5833333333333334,5.6,63.4703196347032
228,1042,61a886195cd5477be0a4e96f,1630737.134,656,0,19,1.0,0.9451219512195121,0.9717868338557993,0.0,0.0,0.0,1.0,0.8421052631578947,0.9142857142857143,5.8,45.18518518518518
229,1042,61a886195cd5477be0a4e96f,1630737.149,620,0,36,1.0,0.9693548387096774,0.9844389844389845,0.0,0.0,0.0,1.0,1.0,1.0,2.9,18.445121951219512
230,1042,61a886195cd5477be0a4e96f,1630737.170,666,0,23,0.9967637540453075,0.924924924924925,0.9595015576323987,0.0,0.0,0.0,0.7916666666666666,0.8260869565217391,0.8085106382978724,7.8,45.71843251088534
231,1042,61a886195cd5477be0a4e96f,1630737.182,656,0,18,0.9785330948121646,0.8338414634146342,0.9004115226337449,0.0,0.0,0.0,0.375,0.16666666666666666,0.23076923076923078,18.4,51.780415430267055
232,1042,61a886195cd5477be0a4e96f,1630737.203,633,0,33,0.9828178694158075,0.9036334913112164,0.9415637860082304,0.0,0.0,0.0,1.0,0.12121212121212122,0.21621621621621626,13.5,42.94294294294294
233,1042,61a886195cd5477be0a4e96f,1630737.247,665,0,21,0.9984326018808778,0.9578947368421052,0.9777436684574061,0.0,0.0,0.0,1.0,0.9523809523809523,0.975609756097561,4.2,56.268221574344025
234,1043,61a8863e5cd547e980a4e970,1630737.004,681,113,0,0.9883551673944687,0.9970631424375918,0.9926900584795321,0.9811320754716981,0.9203539823008849,0.949771689497717,0.0,0.0,0.0,1.4,39.042821158690174
235,1043,61a8863e5cd547e980a4e970,1630737.014,588,73,42,0.9966101694915255,1.0,0.99830220713073,0.9722222222222222,0.958904109589041,0.9655172413793104,0.926829268292683,0.9047619047619048,0.9156626506024096,1.0,100.0
236,1043,61a8863e5cd547e980a4e970,1630737.022,551,98,65,0.9910071942446043,1.0,0.995483288166215,0.97,0.9897959183673469,0.9797979797979798,1.0,0.8923076923076924,0.9430894308943091,1.1,100.0
237,1043,61a8863e5cd547e980a4e970,1630737.047,573,104,59,0.9965217391304347,1.0,0.9982578397212544,0.9279279279279279,0.9903846153846154,0.9581395348837211,1.0,0.847457627118644,0.9174311926605504,1.4,60.46195652173913
238,1043,61a8863e5cd547e980a4e970,1630737.072,638,81,49,0.9891472868217054,1.0,0.9945440374123148,0.9156626506024096,0.9382716049382716,0.9268292682926829,1.0,0.8163265306122449,0.898876404494382,1.8,48.56770833333333
239,1043,61a8863e5cd547e980a4e970,1630737.168,608,62,138,0.9806451612903225,1.0,0.990228013029316,0.8260869565217391,0.9193548387096774,0.8702290076335878,1.0,0.8623188405797102,0.9260700389105059,3.0,37.004950495049506
240,1043,61a8863e5cd547e980a4e970,1630737.174,546,148,0,1.0,0.9981684981684982,0.999083409715857,0.9932885906040269,1.0,0.9966329966329966,0.0,0.0,0.0,0.1,100.0
241,1043,61a8863e5cd547e980a4e970,1630737.230,614,57,58,0.9918300653594772,0.988599348534202,0.9902120717781403,0.9122807017543859,0.9122807017543859,0.9122807017543859,0.8833333333333333,0.9137931034482759,0.8983050847457628,2.3,95.19890260631001
242,1043,61a8863e5cd547e980a4e970,1630737.233,554,97,80,0.9875,0.9981949458483754,0.9928186714542191,0.9381443298969072,0.9381443298969072,0.9381443298969072,0.972972972972973,0.9,0.935064935064935,2.1,60.0547195622435
243,1043,61a8863e5cd547e980a4e970,1630737.280,579,69,44,0.996551724137931,0.998272884283247,0.9974115616911131,0.9436619718309859,0.9710144927536232,0.9571428571428571,1.0,0.9318181818181818,0.9647058823529412,0.9,100.0
244,1044,61a886b3e8f90001e9c6e12b,1630737.078,527,27,0,0.9512635379061372,1.0,0.9750231267345051,0.0,0.0,0.0,0.0,0.0,0.0,4.9,100.0
245,1044,61a886b3e8f90001e9c6e12b,1630737.112,495,77,0,0.8666666666666667,0.997979797979798,0.927699530516432,0.0,0.0,0.0,0.0,0.0,0.0,13.6,100.0
246,1044,61a886b3e8f90001e9c6e12b,1630737.122,504,59,0,0.896797153024911,1.0,0.9455909943714822,1.0,0.01694915254237288,0.03333333333333333,0.0,0.0,0.0,10.3,100.0
247,1044,61a886b3e8f90001e9c6e12b,1630737.142,504,24,0,0.9545454545454546,1.0,0.9767441860465117,0.0,0.0,0.0,0.0,0.0,0.0,4.5,33.71212121212121
248,1044,61a886b3e8f90001e9c6e12b,1630737.155,584,0,0,1.0,0.9982876712328768,0.9991431019708655,0.0,0.0,0.0,0.0,0.0,0.0,0.2,61.81506849315068
249,1044,61a886b3e8f90001e9c6e12b,1630737.228,575,0,0,1.0,0.9982608695652174,0.999129677980853,0.0,0.0,0.0,0.0,0.0,0.0,0.2,41.391304347826086
250,1045,61b31ff1cf0f34275ccb1c90,1630737.015,635,2,74,0.9906396255850234,1.0,0.9952978056426333,1.0,1.0,1.0,1.0,0.918918918918919,0.9577464788732395,0.8,13.220815752461323
251,1045,61b31ff1cf0f34275ccb1c90,1630737.061,701,1,80,0.9817415730337079,0.9971469329529244,0.9893842887473462,0.14285714285714285,1.0,0.25,1.0,0.7875,0.881118881118881,2.4,18.797953964194374
252,1045,61b31ff1cf0f34275ccb1c90,1630737.062,779,0,215,0.9845956354300385,0.9845956354300385,0.9845956354300385,0.0,0.0,0.0,0.9800995024875622,0.9162790697674419,0.9471153846153845,3.0,53.21931589537223
253,1045,61b31ff1cf0f34275ccb1c90,1630737.063,613,0,109,0.9919093851132686,1.0,0.9959382615759546,0.0,0.0,0.0,1.0,0.9541284403669725,0.9765258215962441,0.7,20.498614958448755
254,1045,61b31ff1cf0f34275ccb1c90,1630737.126,672,2,91,0.9940476190476191,0.9940476190476191,0.9940476190476191,0.16666666666666666,0.5,0.25,0.9770114942528736,0.9340659340659341,0.9550561797752809,1.4,40.65359477124183
255,1045,61b31ff1cf0f34275ccb1c90,1630737.141,675,1,129,0.9882697947214076,0.9985185185185185,0.9933677229182019,0.0,0.0,0.0,0.9834710743801653,0.9224806201550387,0.9520000000000001,1.5,48.81987577639752
256,1045,61b31ff1cf0f34275ccb1c90,1630737.173,715,2,78,0.983402489626556,0.9944055944055944,0.9888734353268428,0.5,1.0,0.6666666666666666,0.9558823529411765,0.8333333333333334,0.8904109589041096,2.1,99.37106918238993
257,1045,61b31ff1cf0f34275ccb1c90,1630737.178,695,0,155,0.9760225669957687,0.99568345323741,0.9857549857549857,0.0,0.0,0.0,0.9927536231884058,0.8838709677419355,0.9351535836177475,2.5,57.88235294117647
258,1045,61b31ff1cf0f34275ccb1c90,1630737.217,712,0,105,0.9749303621169917,0.9831460674157303,0.9790209790209791,0.0,0.0,0.0,0.9885057471264368,0.819047619047619,0.8958333333333333,3.8,77.60097919216646
259,1045,61b31ff1cf0f34275ccb1c90,1630737.245,735,1,122,0.9503267973856209,0.9891156462585035,0.9693333333333334,0.08333333333333333,1.0,0.15384615384615385,0.9753086419753086,0.6475409836065574,0.7783251231527094,5.9,55.47785547785548
260,1046,61b32023cf0f347968cb1c91,1630737.011,696,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,26.255380200860834
261,1046,61b32023cf0f347968cb1c91,1630737.107,533,0,0,1.0,0.9849906191369606,0.9924385633270322,0.0,0.0,0.0,0.0,0.0,0.0,1.5,23.639774859287055
262,1046,61b32023cf0f347968cb1c91,1630737.146,664,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.233082706766917
263,1047,61b3207dcf0f344005cb1c93,1630737.074,519,1,0,0.9980732177263969,0.9980732177263969,0.9980732177263969,0.0,0.0,0.0,0.0,0.0,0.0,0.4,45.76923076923077
264,1047,61b3207dcf0f344005cb1c93,1630737.116,687,1,0,1.0,0.9985443959243085,0.9992716678805535,1.0,1.0,1.0,0.0,0.0,0.0,0.1,40.116279069767444
265,1047,61b3207dcf0f344005cb1c93,1630737.160,542,0,0,1.0,0.9981549815498155,0.9990766389658357,0.0,0.0,0.0,0.0,0.0,0.0,0.2,68.26568265682657
266,1047,61b3207dcf0f344005cb1c93,1630737.226,697,1,0,1.0,0.9971305595408895,0.9985632183908045,1.0,1.0,1.0,0.0,0.0,0.0,0.3,60.74498567335244
267,1047,61b3207dcf0f344005cb1c93,1630737.232,532,0,1,0.9981167608286252,0.9962406015037594,0.9971777986829727,0.0,0.0,0.0,0.0,0.0,0.0,0.6,49.34333958724203
268,1047,61b3207dcf0f344005cb1c93,1630737.235,783,0,1,1.0,0.9961685823754789,0.9980806142034548,0.0,0.0,0.0,1.0,1.0,1.0,0.4,57.6530612244898
269,1048,61b320a0cf0f344d5acb1c94,1630737.092,573,0,2,0.9982578397212544,1.0,0.999128160418483,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.2,12.173913043478262
270,1048,61b320a0cf0f344d5acb1c94,1630737.096,541,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
271,1048,61b320a0cf0f344d5acb1c94,1630737.166,610,0,7,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.6,0.6,32.25283630470016
272,1048,61b320a0cf0f344d5acb1c94,1630737.200,629,0,5,1.0,0.9984101748807631,0.9992044550517105,0.0,0.0,0.0,1.0,0.4,0.5714285714285715,0.6,35.17350157728706
273,1048,61b320a0cf0f344d5acb1c94,1630737.223,547,0,2,1.0,0.9981718464351006,0.9990850869167429,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.4,17.850637522768668
274,1048,61b320a0cf0f344d5acb1c94,1630737.231,620,0,4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25.64102564102564
275,1048,61b320a0cf0f344d5acb1c94,1630737.274,534,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0
276,1048,61b320a0cf0f344d5acb1c94,1630737.275,638,0,2,0.9984025559105432,0.9796238244514106,0.9889240506329113,0.0,0.0,0.0,0.5,0.5,0.5,2.2,18.125
277,1048,61b320a0cf0f344d5acb1c94,1630737.277,564,0,2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
278,1048,61b320a0cf0f344d5acb1c94,1630737.287,620,0,4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.75,0.8571428571428571,0.2,20.192307692307693
279,1049,61b320c5cf0f342a0acb1c95,1630737.026,690,0,21,1.0,0.9884057971014493,0.9941690962099126,0.0,0.0,0.0,0.7142857142857143,0.47619047619047616,0.5714285714285714,2.7,51.33614627285513
280,1049,61b320c5cf0f342a0acb1c95,1630737.087,760,0,18,1.0,0.9802631578947368,0.9900332225913622,0.0,0.0,0.0,0.5454545454545454,0.3333333333333333,0.41379310344827586,3.5,52.69922879177378
281,1049,61b320c5cf0f342a0acb1c95,1630737.111,715,0,16,0.9985835694050992,0.986013986013986,0.992258972554539,0.0,0.0,0.0,0.5625,0.5625,0.5625,2.3,71.81942544459645
282,1049,61b320c5cf0f342a0acb1c95,1630737.113,698,0,22,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4090909090909091,0.5806451612903226,1.8,72.77777777777777
283,1049,61b320c5cf0f342a0acb1c95,1630737.115,761,0,17,0.9986631016042781,0.9816031537450722,0.9900596421471172,0.0,0.0,0.0,0.55,0.6470588235294118,0.5945945945945946,2.6,64.26735218508998
284,1049,61b320c5cf0f342a0acb1c95,1630737.136,661,0,19,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.47368421052631576,0.6428571428571429,1.5,59.26470588235294
